mal_id,title,title_english,type,source,episodes,status,duration,rating,score,scored_by,rank,popularity,members,favorites,season,year,studios,genres,themes,demographics,engagement_score,score_tier,popularity_momentum,score_z,retention_proxy,airing_era
10884,Saki Achiga-hen: Episode of Side-A,Saki Episode of Side A,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.31,16860,2859,3905,39209,134,spring,2012,Studio Gokumi,Slice of Life,"School, Strategy Game",Unknown,15.481936369701547,Good,2.3254255382243048,0.504372355021101,0.003417495536852844,Digital Boom Era
36516,Beatless,Beatless,TV,Light novel,20,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.22,56038,8935,1445,179889,504,winter,2018,Diomedéa,"Action, Drama, Romance, Sci-Fi",None,Unknown,18.324653702263948,Average,3.2100679883652457,-0.7369640504964727,0.0028017121574295404,Global Expansion Era
36530,Porong Porong Pororo 6,Pororo the Little Penguin 6,TV,Original,26,Finished Airing,11 min per ep,G - All Ages,5.81,140,11140,18451,426,0,spring,2016,Unknown,Unknown,None,Kids,6.054439346269371,Below Average,3.021276595744681,-1.203888753489322,0.0,Streaming Revolution
32214,Koukaku no Pandora,Pandora in the Crimson Shell,TV,Web manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.5,16500,7218,3449,48972,96,winter,2016,"Studio Gokumi, AXsiZ","Action, Comedy, Sci-Fi, Ecchi",None,Unknown,15.37371496369719,Average,2.9678201321132054,-0.4180886435745269,0.0019602638188389522,Streaming Revolution
51092,Yuurei Deco,Yurei Deco,TV,Original,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.03,7006,10009,5206,20566,43,summer,2022,Science SARU,Sci-Fi,None,Unknown,13.715584139707397,Average,2.935064935064935,-0.9533437909077924,0.002090727865026499,Modern Renaissance
23251,Gugure! Kokkuri-san,Gugure! Kokkuri-san,TV,4-koma manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.55,81995,1827,1379,190224,1074,fall,2014,TMS Entertainment,"Comedy, Supernatural",Gag Humor,Shounen,19.136033544660087,Good,2.319918044782672,0.7776941323827689,0.005645945590747799,Streaming Revolution
23277,Saenai Heroine no Sodatekata,Saekano: How to Raise a Boring Girlfriend,TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.47,329186,2125,321,698179,4505,winter,2015,A-1 Pictures,"Comedy, Romance, Ecchi","Harem, Otaku Culture, School",Unknown,21.869395916851197,Good,2.1209191128446747,0.6865868732622129,0.006452490761694692,Streaming Revolution
32245,Kuromukuro,Kuromukuro,TV,Original,26,Finished Airing,24 min per ep,R - 17+ (violence & profanity),7.13,63021,3829,1684,149802,439,spring,2016,P.A. Works,"Action, Sci-Fi",Mecha,Unknown,18.003844428023285,Good,2.376979467487544,0.29938102199985056,0.0029305154102387803,Streaming Revolution
46721,Yi Tang Xiao Gushi,Yi Tang Xiao Gushi,TV,Other,80,Finished Airing,12 min per ep,PG - Children,0.0,0,16450,23179,157,0,fall,2012,Unknown,Unknown,Historical,Kids,5.056245805348308,Unscored,0.0,null,0.0,Digital Boom Era
51180,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,Classroom of the Elite III,TV,Light novel,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.95,237692,751,518,475512,4373,winter,2024,Lerche,"Drama, Suspense","Psychological, School",Unknown,21.455580598478917,Good,2.000530095543411,1.2332304279855488,0.009196383695082995,Modern Renaissance
11179,Papa no Iukoto wo Kikinasai!,"Listen to Me, Girls. I Am Your Father!",TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.24,103793,3225,1305,202126,643,winter,2012,feel.,"Comedy, Romance",Childcare,Unknown,18.684345270405043,Good,1.9473765342890725,0.4246535032906153,0.0031811682753912144,Digital Boom Era
32313,Concrete Revolutio: Choujin Gensou - The Last Song,Concrete Revolutio The Last Song,TV,Original,11,Finished Airing,24 min per ep,R+ - Mild Nudity,6.98,14341,4578,3967,38065,87,spring,2016,Bones,"Action, Fantasy, Mystery, Sci-Fi","Mythology, Super Power, Urban Fantasy",Unknown,15.024387318218519,Average,2.65409287407614,0.1285549111488089,0.002285504124415489,Streaming Revolution
23375,Minarai Diva,Minarai Diva,TV,Original,10,Finished Airing,49 min per ep,G - All Ages,5.19,334,13250,11945,2140,4,summer,2014,Yaoyorozu,Unknown,"Idols (Female), Music",Unknown,9.277999020449997,Below Average,6.388059701492537,-1.9099700116736291,0.0018682858477347033,Streaming Revolution
11491,Recorder to Randoseru Do♪,Recorder and Randsell,TV,4-koma manga,13,Finished Airing,3 min per ep,PG-13 - Teens 13 or older,6.62,26571,6504,3169,57251,32,winter,2012,Seven,Comedy,School,Seinen,14.451707949979324,Average,2.1545611922324253,-0.281427754893693,5.589324390414309E-4,Digital Boom Era
32447,Nora to Oujo to Noraneko Heart,"Nora, Princess, and Stray Cat",TV,Visual novel,11,Finished Airing,3 min per ep,PG-13 - Teens 13 or older,5.4,15278,12740,3700,43535,34,summer,2017,"W-Toon Studio, DMM.futureworks","Comedy, Ecchi",None,Unknown,14.236668552752128,Below Average,2.8493356895084756,-1.67081345648217,7.809628812936421E-4,Global Expansion Era
36728,Mameneko,Mameneko,TV,Manga,12,Finished Airing,3 min per ep,PG - Children,6.08,474,9688,12537,1777,0,winter,2018,Charaction,Slice of Life,Pets,Unknown,7.482681828154651,Average,3.741052631578947,-0.8964017539574453,0.0,Global Expansion Era
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,Cautious Hero: The Hero Is Overpowered but Overly Cautious,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.47,384579,2127,345,669728,2357,fall,2019,White Fox,"Action, Adventure, Comedy, Fantasy","Isekai, Parody",Unknown,21.18019601988702,Good,1.7414530136772584,0.6865868732622129,0.003519333939548683,Global Expansion Era
46846,Miniforce: Super Dino Power,Miniforce: Super Dino Power,TV,Original,26,Finished Airing,13 min per ep,PG - Children,0.0,0,20682,21922,210,0,summer,2019,SAMG Entertainment,Action,None,Kids,5.3471075307174685,Unscored,0.0,null,0.0,Global Expansion Era
51306,C Danchi,Housing Complex C,TV,Original,4,Finished Airing,25 min per ep,R - 17+ (violence & profanity),5.43,11605,12603,4174,34314,170,fall,2022,Akatsuki,Horror,None,Unknown,15.584972269646032,Below Average,2.9565741857659833,-1.6366482343119622,0.004954101704793822,Modern Renaissance
32483,Cheer Danshi!!,Cheer Boys!!,TV,Novel,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.66,26132,6264,2946,65937,119,summer,2016,Brain's Base,Sports,"Adult Cast, Performing Arts",Unknown,15.883946762467428,Average,2.5231316725978647,-0.23587412533341498,0.0018047256513694682,Streaming Revolution
32526,Love Live! Sunshine!!,Love Live! Sunshine!!,TV,Other,13,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.39,95543,2482,1374,190927,3055,summer,2016,Sunrise,Slice of Life,"Idols (Female), Music, School",Unknown,20.184508585305664,Good,1.9983149125010466,0.595479614141657,0.01600079611162323,Streaming Revolution
46853,Choegang Top Plate Part 2,Choegang Top Plate Part 2,TV,Original,13,Finished Airing,24 min per ep,PG - Children,0.0,0,17732,21545,230,0,summer,2014,Unknown,Action,None,Kids,5.438079308923196,Unscored,0.0,null,0.0,Streaming Revolution
32603,Okusama ga Seitokaichou!+!,My Wife is the Student Council President!+,TV,Manga,12,Finished Airing,8 min per ep,R+ - Mild Nudity,6.56,94339,6858,1451,179233,137,fall,2016,Seven,"Comedy, Romance, Ecchi",School,Shounen,17.023695599512028,Average,1.8998622005511978,-0.34975819923411045,7.643639041699677E-4,Streaming Revolution
23787,Hi☆sCoool! SeHa Girls,Hi☆sCoool! SeHa Girls,TV,Other,13,Finished Airing,11 min per ep,PG-13 - Teens 13 or older,6.49,5374,7329,6319,12431,49,fall,2014,TMS Entertainment,Comedy,"Parody, Video Game",Unknown,13.339971637219861,Average,2.3127441860465114,-0.42947705096459615,0.003941441441441441,Streaming Revolution
59160,Wind Breaker Season 2,Wind Breaker Season 2,TV,Web manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.66,64132,1426,1488,174530,943,spring,2025,CloverWorks,Action,"Delinquents, School",Unknown,18.919978091764385,Good,2.721375890727083,0.9029666136735336,0.005403051606877861,Modern Renaissance
11859,Queen's Blade: Rebellion,Queen's Blade: Rebellion,TV,Other,12,Finished Airing,24 min per ep,R+ - Mild Nudity,6.24,14717,8829,3575,46072,73,spring,2012,Arms,"Action, Adventure, Fantasy, Ecchi",None,Unknown,15.04202576239068,Average,3.130316619105857,-0.7141872357163332,0.0015844420810452978,Digital Boom Era
36838,Gintama. Shirogane no Tamashii-hen,Gintama. Silver Soul Arc,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,8.81,111934,34,1162,229878,1211,winter,2018,Bandai Namco Pictures,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",Shounen,19.445331179021686,Excellent,2.0536740072363426,2.212633463531525,0.005267988811505183,Global Expansion Era
38804,Kiratto Pri☆chan Season 2,Kiratto Pri☆chan Season 2,TV,Game,51,Finished Airing,24 min per ep,PG - Children,7.44,1182,2264,9965,3874,32,spring,2019,Tatsunoko Production,"Comedy, Slice of Life","Idols (Female), Music",Unknown,11.758550405433422,Good,3.2747252747252746,0.6524216510920052,0.008258064516129033,Global Expansion Era
51464,4-nin wa Sorezore Uso wo Tsuku,The Little Lies We All Tell,TV,Manga,11,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.14,15891,3755,3823,41159,136,fall,2022,Studio Flad,"Comedy, Sci-Fi","Crossdressing, Gag Humor, School, Super Power",Shounen,15.545178820048513,Good,2.5899194563302292,0.3107694293899198,0.003304178814382896,Modern Renaissance
24041,Jarujio Animal,Jarujio Animal,TV,Unknown,10,Finished Airing,4 min per ep,PG - Children,0.0,0,19322,19427,353,0,spring,2010,Unknown,"Adventure, Comedy",Parody,Unknown,5.8664680569332965,Unscored,0.0,null,0.0,Digital Boom Era
56843,Goukon ni Ittara Onna ga Inakatta Hanashi,How I Attended an All-Guy's Mixer,TV,Web manga,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.4,22616,2441,3081,60710,359,fall,2024,Ashi Productions,"Comedy, Romance","Adult Cast, Crossdressing",Unknown,16.899967739574635,Good,2.684264049166556,0.6068680215317273,0.005913261188252541,Modern Renaissance
5690,Nodame Cantabile Finale,Nodame Cantabile Finale,TV,Manga,11,Finished Airing,22 min per ep,PG-13 - Teens 13 or older,8.22,71313,383,1866,131811,410,winter,2010,J.C.Staff,"Comedy, Romance","Adult Cast, Music",Josei,17.80771757185176,Excellent,1.8483187031999326,1.5407174275174254,0.003110490698874154,Digital Boom Era
24133,Taimadou Gakuen 35 Shiken Shoutai,Anti-Magic Academy: The 35th Test Platoon,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.79,151938,5492,812,323759,488,fall,2015,SILVER LINK.,"Action, Fantasy, Romance, Ecchi","Harem, Military, Urban Fantasy",Unknown,18.880117180312165,Average,2.130848564226433,-0.08782482926251178,0.001507289350135903,Streaming Revolution
36934,Captain Tsubasa (2018),Captain Tsubasa (2018),TV,Manga,52,Finished Airing,22 min per ep,G - All Ages,7.42,36343,2349,2608,81002,395,spring,2018,David Production,Sports,Team Sports,Shounen,17.283643335962253,Good,2.228758529605987,0.6296448363118657,0.004876362603854178,Global Expansion Era
32828,Amaama to Inazuma,Sweetness & Lightning,TV,Manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.53,145033,1887,788,335184,1282,summer,2016,TMS Entertainment,"Gourmet, Slice of Life","Childcare, Iyashikei",Seinen,19.87939127836956,Good,2.3110718865921096,0.7549173176026304,0.003824753494338947,Streaming Revolution
36981,Neko no Dayan (2017),Neko no Dayan (2017),TV,Picture book,30,Finished Airing,1 min per ep,G - All Ages,0.0,0,21007,19559,345,0,fall,2017,Unknown,Unknown,None,Kids,5.84354441703136,Unscored,0.0,null,0.0,Global Expansion Era
59207,"Mikadono Sanshimai wa Angai, Choroi.",Dealing with Mikadono Sisters Is a Breeze,TV,Manga,12,Currently Airing,23 min per ep,PG-13 - Teens 13 or older,7.49,2749,2044,4268,32664,107,summer,2025,P.A. Works,"Comedy, Romance",None,Shounen,15.076160060123632,Good,11.877818181818181,0.7093636880423524,0.003275677330476045,Modern Renaissance
12431,Uchuu Kyoudai,Space Brothers,TV,Manga,99,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,8.48,54993,152,1285,205597,3908,spring,2012,A-1 Pictures,Comedy,"Adult Cast, Space, Workplace",Seinen,20.504710086809958,Excellent,3.7385351129214097,1.8368160196592318,0.019007967003570072,Digital Boom Era
24629,Koufuku Graffiti,Gourmet Girl Graffiti,TV,4-koma manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.8,29701,5449,2585,82326,161,winter,2015,Shaft,"Gourmet, Slice of Life",CGDCT,Seinen,16.406038589381616,Average,2.77173254326308,-0.07643642187244254,0.0019556160190459995,Streaming Revolution
47160,Goblin Slayer II,Goblin Slayer II,TV,Light novel,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.2,137692,3430,658,391204,3170,fall,2023,LIDENFILMS,"Action, Adventure, Fantasy",Gore,Unknown,20.93878671657775,Good,2.841132083693434,0.37909987373033727,0.008103168415536611,Modern Renaissance
51673,Shaman King: Flowers,Shaman King: Flowers,TV,Manga,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.58,7928,6721,4125,35083,131,winter,2024,Bridge,"Action, Adventure, Supernatural",None,Shounen,15.348273884230103,Average,4.424643712952453,-0.32698138445397096,0.003733895792954053,Modern Renaissance
51685,Zombie-ga Doeeo Beorin Naui Ttal,My Daughter is a Zombie,TV,Web manga,26,Finished Airing,11 min per ep,PG-13 - Teens 13 or older,6.0,221,10150,9522,4412,31,spring,2022,Durufix,"Comedy, Supernatural",Gag Humor,Unknown,11.85781928317312,Average,19.873873873873872,-0.9875090130780012,0.0070246997507364605,Modern Renaissance
24765,Gakkougurashi!,School-Live!,TV,Manga,12,Finished Airing,24 min per ep,R - 17+ (violence & profanity),7.61,227122,1605,523,472503,5632,summer,2015,Lerche,"Horror, Mystery, Slice of Life, Suspense","Psychological, School, Survival",Unknown,21.702196813996842,Good,2.0803837568189922,0.8460245767231863,0.011919475813961364,Streaming Revolution
51752,Kkoma Bus Tayo 6,Tayo the Little Bus Season 6,TV,Unknown,26,Finished Airing,11 min per ep,PG - Children,0.0,0,19866,21492,232,0,fall,2021,"Iconix Entertainment, Studio Gale",Unknown,Racing,Kids,5.44673737166631,Unscored,0.0,null,0.0,Modern Renaissance
51764,Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP Even at Level 1,TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.21,67938,8991,1729,144671,332,summer,2023,Maho Film,"Adventure, Fantasy","Harem, Isekai, Reincarnation",Unknown,17.690359967863316,Average,2.129424925300637,-0.748352457886542,0.0022948462729484626,Modern Renaissance
24909,Kaitou Joker,JOKER,TV,Manga,13,Finished Airing,24 min per ep,G - All Ages,6.98,6050,4551,5776,15630,129,fall,2014,Shin-Ei Animation,"Adventure, Comedy, Mystery",None,Kids,14.524481873871103,Average,2.5830441249380267,0.1285549111488089,0.008252830912929434,Streaming Revolution
33021,Ragnastrike Angels,Ragnastrike Angels,TV,Game,12,Finished Airing,30 sec per ep,PG-13 - Teens 13 or older,4.3,5283,14034,6091,13628,14,spring,2016,Satelight,Action,None,Unknown,12.227931979883067,Below Average,2.579106737320212,-2.9235382693898138,0.001027221366204417,Streaming Revolution
47250,Jouran: The Princess of Snow and Blood,Joran The Princess of Snow and Blood,TV,Original,12,Finished Airing,22 min per ep,R - 17+ (violence & profanity),6.11,30746,9509,2287,99996,388,spring,2021,Bakken Record,"Action, Supernatural",Historical,Unknown,17.476464807788652,Average,3.252219728754025,-0.8622365317872365,0.0038801164034921046,Modern Renaissance
47257,Shinigami Bocchan to Kuro Maid,The Duke of Death and His Maid,TV,Web manga,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,7.59,104275,1665,980,271269,1749,summer,2021,J.C.Staff,"Comedy, Fantasy, Romance",Love Status Quo,Unknown,19.9782372943842,Good,2.601451916068894,0.8232477619430468,0.006447450879197847,Modern Renaissance
59898,City The Animation,City The Animation,TV,Manga,13,Currently Airing,27 min per ep,PG-13 - Teens 13 or older,7.86,3733,956,3796,41713,138,summer,2025,Kyoto Animation,Comedy,Gag Humor,Seinen,15.573042042932984,Good,11.171130155329406,1.1307347614749235,0.003308241837272858,Modern Renaissance
37204,Aikatsu Friends!,Aikatsu Friends!,TV,Game,50,Finished Airing,24 min per ep,PG - Children,7.18,4214,3556,6147,13297,73,spring,2018,Bandai Namco Pictures,Slice of Life,"Idols (Female), Music, School",Unknown,13.799358818060877,Good,3.1546856465005932,0.3563230589501978,0.0054895473003459165,Global Expansion Era
37244,Gan Gan Ganko-chan 2nd Season,Gan Gan Ganko-chan 2nd Season,TV,Original,8,Finished Airing,5 min per ep,G - All Ages,0.0,0,18507,20090,311,0,winter,2018,10Gauge,"Comedy, Sci-Fi",None,Kids,5.739792912179234,Unscored,0.0,null,0.0,Global Expansion Era
37245,Gundam Build Divers,Gundam Build Divers,TV,Original,25,Finished Airing,24 min per ep,G - All Ages,6.31,14706,8411,4196,33909,52,spring,2018,Sunrise,"Action, Sci-Fi",Mecha,Unknown,14.401727658410962,Average,2.305636771605358,-0.6344683839858476,0.00153347095252138,Global Expansion Era
51916,Dekiru Neko wa Kyou mo Yuuutsu,The Masterful Cat Is Depressed Again Today,TV,Manga,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.64,46719,1501,2028,119349,730,summer,2023,GoHands,Comedy,"Adult Cast, Anthropomorphic",Unknown,18.284220712763595,Good,2.554559075342466,0.8801897988933941,0.00611646418098031,Modern Renaissance
13141,Shiba Inuko-san,Shiba Inuko-san,TV,Manga,26,Finished Airing,1 min per ep,G - All Ages,5.7,3997,11652,6783,10489,10,spring,2012,Hotline,Comedy,None,Unknown,11.655977640759975,Below Average,2.6235617808904452,-1.3291612347800856,9.532888465204957E-4,Digital Boom Era
39198,Kanata no Astra,Astra Lost in Space,TV,Manga,12,Finished Airing,28 min per ep,PG-13 - Teens 13 or older,8.07,155878,589,799,329042,3337,summer,2019,Lerche,"Adventure, Award Winning, Mystery, Sci-Fi, Suspense","Space, Survival",Shounen,20.817067785395967,Excellent,2.110880875550908,1.3698913166663826,0.010141531653917573,Global Expansion Era
39199,Katsute Kami Datta Kemono-tachi e,To the Abandoned Sacred Beasts,TV,Manga,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.41,56968,7788,1722,145329,249,summer,2019,MAPPA,"Action, Drama, Fantasy",Military,Shounen,17.408216334567026,Average,2.551018975232144,-0.5205843100851522,0.0017133420491295672,Global Expansion Era
47391,Seven Knights Revolution: Eiyuu no Keishousha,Seven Knights Revolution: Hero Successor,TV,Game,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),6.3,24146,8448,3044,61867,186,spring,2021,"LIDENFILMS, domerica","Action, Adventure, Fantasy",None,Unknown,16.263850815437234,Average,2.5620988114465564,-0.6458567913759168,0.003006400724122325,Modern Renaissance
51986,Pui Pui Molcar: Driving School,Pui Pui Molcar: Driving School,TV,Original,12,Finished Airing,2 min per ep,G - All Ages,7.22,2654,3327,8639,5806,29,fall,2022,UchuPeople,Comedy,Anthropomorphic,Kids,12.06784452624673,Good,2.1868173258003765,0.40187668851047575,0.004993972791458585,Modern Renaissance
56894,Dragon Ball Daima,Dragon Ball Daima,TV,Manga,20,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.63,51325,1538,2022,119722,873,fall,2024,Toei Animation,"Action, Adventure, Comedy, Fantasy",Martial Arts,Shounen,18.466008043129143,Good,2.332579978958033,0.8688013915033248,0.007291831978817771,Modern Renaissance
59914,Kinnikuman: Kanpeki Choujin Shiso-hen Season 2,Kinnikuman: Perfect Origin Arc Season 2,TV,Manga,11,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.87,891,5100,10559,3193,4,winter,2025,Production I.G,"Comedy, Sports",Combat Sports,Shounen,9.67815410514888,Average,3.5795964125560538,0.003282429858044185,0.0012523481527864746,Modern Renaissance
37395,Zoids Wild,Zoids Wild,TV,Other,50,Finished Airing,24 min per ep,PG - Children,6.37,1652,8025,7831,7367,14,summer,2018,OLM,"Action, Adventure, Comedy, Sci-Fi",Mecha,Unknown,11.612816047785024,Average,4.456745311554749,-0.5661379396454301,0.0019001085776330076,Global Expansion Era
37451,Boogiepop wa Warawanai (2019),Boogiepop and Others,TV,Light novel,18,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.06,71065,4211,1119,239412,889,winter,2019,Madhouse,"Avant Garde, Drama, Horror, Mystery, Supernatural, Suspense",Psychological,Unknown,19.177162658889248,Good,3.3688683758759463,0.21966217026936385,0.003713248653999574,Global Expansion Era
59277,"Kanojo, Okarishimasu 4th Season",Rent-a-Girlfriend Season 4,TV,Manga,12,Currently Airing,24 min per ep,PG-13 - Teens 13 or older,6.23,4422,8833,3053,61568,282,summer,2025,TMS Entertainment,"Comedy, Romance","Adult Cast, Harem",Shounen,16.673344431668617,Average,13.919963825457835,-0.7255756431064025,0.0045802270623203235,Modern Renaissance
56272,Mecard Ball,Mecard Ball,TV,Original,52,Finished Airing,13 min per ep,PG - Children,0.0,0,16749,22956,165,0,fall,2021,Unknown,Action,"Mecha, Racing, Strategy Game",Kids,5.10594547390058,Unscored,0.0,null,0.0,Modern Renaissance
44002,Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,Pleasant Goat and Big Big Wolf: Against the Dark Force,TV,Unknown,60,Finished Airing,15 min per ep,PG - Children,0.0,0,15870,19254,365,0,summer,2020,Unknown,"Adventure, Comedy",None,Kids,5.8998973535824915,Unscored,0.0,null,0.0,Global Expansion Era
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","Banished From The Hero's Party, I Decided To Live A Quiet Life In The Countryside",TV,Light novel,13,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.92,179074,4847,697,369431,2089,fall,2021,"Studio Flad, Wolfsbane","Fantasy, Romance",None,Unknown,20.464638608055118,Average,2.062995951417004,0.060224466808391414,0.005654626561857121,Modern Renaissance
44056,Tokyo Gambo,Tokyo Gambo,TV,Original,5,Finished Airing,2 min per ep,G - All Ages,5.46,161,12530,9825,4037,4,fall,2020,Jumonji,Slice of Life,None,Unknown,9.91269503328704,Below Average,24.919753086419753,-1.6024830121417535,9.905894006934125E-4,Global Expansion Era
54724,Nige Jouzu no Wakagimi,The Elusive Samurai,TV,Manga,12,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.8,74995,1086,1413,185278,806,summer,2024,CloverWorks,"Adventure, Comedy","Historical, Samurai",Shounen,18.822936347105227,Good,2.4705050936049924,1.0624043171345061,0.004350196190609837,Modern Renaissance
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,Sorcerous Stabber Orphen -Doom of Dragon's Sanctuary-,TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.08,2604,9687,6299,12515,38,spring,2023,Studio Deen,"Action, Adventure, Drama, Fantasy",Martial Arts,Unknown,13.09824484999552,Average,4.8042226487524,-0.8964017539574453,0.003036113774368808,Modern Renaissance
54758,The iDOLM@STER Shiny Colors,The iDOLM@STER Shiny Colors,TV,Game,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.08,2468,9723,6824,10358,56,spring,2024,Polygon Pictures,Slice of Life,"Idols (Female), Music",Unknown,13.288565714818386,Average,4.195220737140542,-0.8964017539574453,0.005405927213051453,Modern Renaissance
37630,Washimo 6th Season,Washimo 6th Season,TV,Picture book,42,Finished Airing,10 min per ep,G - All Ages,0.0,0,15671,20325,299,0,spring,2018,Unknown,"Comedy, Sci-Fi, Slice of Life",School,Kids,5.700443573390687,Unscored,0.0,null,0.0,Global Expansion Era
37646,Hataraku Oniisan! no 2!,Working Buddies! No 2!,TV,Original,11,Finished Airing,4 min per ep,G - All Ages,6.43,1902,7712,9753,4125,8,summer,2018,"Fanworks, Tomovies",Comedy,"Anthropomorphic, Workplace",Unknown,10.522045876105002,Average,2.167630057803468,-0.4978074953050136,0.0019389238972370335,Global Expansion Era
56300,Hello Carbot Kung,Hello Carbot Kung,TV,Original,26,Finished Airing,11 min per ep,PG - Children,0.0,0,16772,24271,126,0,summer,2018,Unknown,Action,"Mecha, Racing",Kids,4.836281906951478,Unscored,0.0,null,0.0,Global Expansion Era
37675,Overlord III,Overlord III,TV,Light novel,13,Finished Airing,23 min per ep,R - 17+ (violence & profanity),7.91,602708,823,188,976812,5534,summer,2018,Madhouse,"Action, Adventure, Fantasy",Isekai,Unknown,22.410896331858197,Good,1.620702528085693,1.1876767984252707,0.005665362766466048,Global Expansion Era
44151,Sai Er Hao Season 8: Huanmeng Zhan Ji,Sai Er Hao Season 8: Huanmeng Zhan Ji,TV,Game,30,Finished Airing,18 min per ep,PG - Children,0.0,0,14240,22686,175,0,winter,2017,Unknown,Unknown,None,Kids,5.1647859739235145,Unscored,0.0,null,0.0,Global Expansion Era
52405,Highspeed Etoile,Highspeed Etoile,TV,Original,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.14,4683,9382,5488,17980,100,spring,2024,Studio A-CAT,Unknown,Racing,Unknown,14.41213582486687,Average,3.838599487617421,-0.8280713096170288,0.005561425949613481,Modern Renaissance
58437,"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita","I'm a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic",TV,Light novel,12,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,6.08,34339,9705,2793,72376,142,winter,2025,"Studio Deen, Marvy Jack","Adventure, Fantasy",None,Unknown,16.152474661965485,Average,2.1076295864880605,-0.8964017539574453,0.0019619492380176023,Modern Renaissance
27521,Gra-P & Rodeo,Gra-P & Rodeo,TV,Original,61,Finished Airing,2 min per ep,PG-13 - Teens 13 or older,0.0,0,18653,16917,564,1,fall,2014,Pie in the sky,Comedy,Music,Unknown,7.028201432058005,Unscored,0.0,null,0.0017699115044247787,Streaming Revolution
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,Fate/Kaleid Liner Prisma Illya 2Wei Herz!,TV,Manga,10,Finished Airing,23 min per ep,PG-13 - Teens 13 or older,7.15,78008,3745,1674,150499,246,summer,2015,SILVER LINK.,"Action, Comedy",Mahou Shoujo,Unknown,17.431100055258696,Good,1.9292517530028586,0.32215783677999005,0.0016345514950166114,Streaming Revolution
37752,Gonglyong Mecard,Dino Mecard,TV,Original,52,Finished Airing,28 min per ep,PG - Children,0.0,0,18637,17183,533,0,fall,2017,Unknown,Adventure,"Mecha, Racing, Strategy Game",Kids,6.278521424165844,Unscored,0.0,null,0.0,Global Expansion Era
6875,Iron Man,Iron Man,TV,Other,12,Finished Airing,24 min per ep,PG-13 - Teens 13 or older,6.04,14322,9934,4371,30891,31,fall,2010,Madhouse,"Action, Drama",Super Power,Unknown,13.803956061124588,Average,2.1567409062347274,-0.9419553835177232,0.0010034960507574776,Digital Boom Era
